0.0010701374442676,0.0,0.4534457478005865,0.0,0.1069958847736625,0.5207894232611611,0.737384140061792,0.2657658067273504,0.1739130434782608,0.4026717557251908,0.6489361702127658,0.9413989611175552,0.282560706401766,20.0
0.1119504713280494,0.0,0.6466275659824048,0.0,0.7304526748971193,0.5602605863192184,1.0,0.0771853886095172,1.0,0.91412213740458,0.8085106382978724,0.9743557415905996,0.4724061810154525,15.4
0.0117748838146123,0.0,0.281524926686217,0.0,0.3148148148148147,0.4548764131059589,0.2718846549948507,0.3063590648273604,0.1304347826086956,0.2290076335877862,0.8936170212765959,0.9746583287104746,0.1338300220750551,23.1
0.0033398943552582,0.0,0.2536656891495601,0.0,0.2222222222222222,0.5271124736539566,0.2677651905252317,0.3897734816175467,0.1739130434782608,0.1908396946564884,0.7446808510638299,1.0,0.1219646799116997,23.0
0.0915525568877917,0.0,0.6466275659824048,0.0,0.648148148148148,0.350450277831002,0.988671472708548,0.0544244287026343,1.0,0.91412213740458,0.8085106382978724,1.0,0.5275938189845475,11.5
0.0139987825093166,0.0,0.281524926686217,0.0,0.3148148148148147,0.384939643609887,0.98043254376931,0.2426411079486036,0.1304347826086956,0.2290076335877862,0.8936170212765959,0.9487366987745222,0.5322847682119205,13.6
0.0020854248651341,0.0,0.2536656891495601,0.0,0.2222222222222222,0.5499137765855527,0.121524201853759,0.3897734816175467,0.1739130434782608,0.1908396946564884,0.7446808510638299,0.9918805789500228,0.092439293598234,24.6
0.0003741715735707,0.0,0.1733870967741935,0.0,0.2674897119341565,0.474420387047327,0.325437693099897,0.4415517100273713,0.1739130434782608,0.0706106870229007,0.8085106382978724,1.0,0.173289183222958,21.1
8.991807114947215e-05,1.0,0.031524926686217,0.0,0.0534979423868312,0.6236826978348343,0.3872296601441813,0.6542934827087634,0.1739130434782608,0.131679389312977,0.2659574468085106,0.9899137626708356,0.0612582781456953,31.6
0.0005468142701777,0.0,0.1733870967741935,0.0,0.2674897119341565,0.4644567924889825,0.4376930998970134,0.3348761923814893,0.1739130434782608,0.0706106870229007,0.8085106382978724,1.0,0.2210264900662251,19.0
0.0405255573143789,0.0,0.6466275659824048,0.0,0.4362139917695472,0.6305805709906113,1.0,0.03054497176477,1.0,0.91412213740458,0.8085106382978724,0.4514599828533966,0.4980684326710816,27.5
0.0003491069112378,0.0,0.1733870967741935,0.0,0.2674897119341565,0.5267292584786357,0.3666323377960865,0.4845729250970728,0.1739130434782608,0.0706106870229007,0.8085106382978724,0.9810883050078169,0.1385209713024282,20.7
0.0009521199758839,0.0,0.0733137829912023,0.0,0.2119341563786007,0.6886376700517342,0.9196704428424304,0.1428584419245424,0.0869565217391304,0.0114503816793892,0.5531914893617023,0.9929900650562308,0.0852649006622516,37.9
0.0032805484282995,0.0,0.2104105571847507,0.0,0.2448559670781892,0.7903812990994444,0.1452111225540679,0.2041939091925906,0.3043478260869565,0.2290076335877862,0.5106382978723403,0.9511069645468758,0.3031300248003706,46.7
0.4232396402018301,0.112119341563786,0.6466275659824048,0.0,0.6049382716049384,0.5060356390113049,0.780638516992791,0.0666824286844474,1.0,0.91412213740458,0.8085106382978724,0.0466488476473851,0.352924944812362,10.9
0.0007031593163888,0.0,0.0733137829912023,0.0,0.2119341563786007,0.4949223989269976,0.6107106076210093,0.133519446389437,0.0869565217391304,0.0114503816793892,0.5531914893617023,1.0,0.2130242825607063,36.2
0.0074810711220471,0.0,0.281524926686217,0.0,0.3148148148148147,0.4315002874113814,0.9001029866117405,0.3230364921023197,0.1304347826086956,0.2290076335877862,0.8936170212765959,0.9495183821675324,0.3609271523178808,16.6
